review,sentiment
sira ulo shoppe na ito. omoorder ako 10 pcs .. nakagay bawat order 10 pcs . dumating skn 45 pcs instead of 100pcs mga scammer . no to order again .. sayang kayo oorder pa naman ulit ako para sa kwarto ko .. kaya big no na!!! ,1
"i am disappointed in today’s parcel. 2nd order ko na po ito and the 1st order fits me well and i loved it that why i ordered again but i was disappointed (pls see pic) malaki, may sira yung isa tapos iba yung size sa inorder ko at sa dumating",1
okay nman to. 3 colors ung light. di ko lng alam kung tama ung pagkakabit ko kse wala man lang manual or what. so nakadepende lang sa itsura ng pic sa box.,4
hindi po ako natuwa sa na order ko sabi niyo 10 meters 5 meters lang yung dumating,1
"look great salamat seller dahil nasunod lahat ng variation na gusto ko. kudos sayo, will order again. keep up the good work.",3
grabr ndi nag rereply ang seller palpak ang deliver sinhimgalinh kau..ndi lasya sakin dumating size 6..order ko suze 38 grabe ang tagal ki inantay rapos ganito lang sya,1
akala ko pwede icharge to... de battery pla. saka d gumagana ng ayos ung mga keys. minsan nagana minsan ndi... ok na rin pagtyagaan.. thankyou,4
sabi ko pang newborn e pang 1 yr old na to e,1
1 star lang ibibigay akala ko di mapapasuukan ng hangin kaya sinabing gas saving yun pala hindi makakapasok prin pala kasi di swak ung butas s burner,1
plum order red dumating .pag tinanggal sa lips walang naiiwan na color,4
not recommend this shop .. mali mali pinadala nila i return ko nalang daw kapag daw na receive na nila item tsaka daw ma refund item .. ang galing .. sobrang abala nyo ..,1
8/10 ok na man sya walang sira o kahit anong damage pero ang problem lng ang bilis nya lowbat walang pang one hour lowbat na,4
di ko nagustuhan maganda but ang bilis malobat like kakacharge kolang last night then paggising ko nalobat agad,4
size 40 order ko pinadala nyo size 39. ayan sa picture kita na burado ang size malabo mkita na 39. pero sa personal makita at halata pa din na size 39 ang binigay nyo! ayaw nyo ireturn and refund!? fine iblock at report ko shop nyo! sa halagang 197 pesos,1
3 same color mabagal ang response ng seller inabot pa ng 2days bago ma repack ang order q... tapos ang dadating na mga kulay iba sa naka advertise nila... dalawa sa dumating na order q hindi maganda fitting sa hita hindi stretchable....pinaka masama pa tatlo dito same color ,1
nong dumating saakin gumagana sya pero di gumagana yong remote then sinubukan naming ayusin yong remote but in the end yong sa may mismong wirings sa may puti na pinag connectan ng mga wires may isang natanggal buti nalang magaling mag inang yong asawa ko gumana naman na yong remote,4
ang linaw ng messages ko at note ko na 3xl order ko pero pinadala nyo pa rin 2xl di ko tuluy kasya!,1
kung meron lang sana 0 star. 0 talaga ibibigay ko. i received damaged item. baliko yung wire and im very disappointed. the seller will not give u a refund and its just a waste of money. dont try to order from this shop coz sayang lang pera mo. ,1
30 lng dapat ang babayaran ko...pero 80 ang siningil sa akin n delivery...akala q kc 2 item na un kya ng bayad ako tiwala kc ako eh...shopee xpress delivery..,1
"nde na maganda yng quality naun kesa sa nabili ko dto dati, ang panget ng pagka tahi nde pulido, nde pa pantay yng tahi sa garter sa laylayan as in pang pajama na lng at marites mode sa labas ng bhay nyo, nde na pede ipang gala tulad ng nabili",1
super dali ma lowbat and super sensitive. na di-disconnect agad.,1
isa o dalwang beses lng sya gumana. sayang money ans sayng ung oil ksw d man lang nag 3/4 ung nabawas ksw ayaw na agad gumana.,1
"maganda sya pero nde nagana sa call,videocall,gaming mic, etc",4
lahat ng box dented. sana naka box sila lahat para maavoid ung pagkasira or maglagay ng fragile i ordered 1 pc pig and the rest assorted pero ung chinat mo lahat pigs ang design. i even asked why same lahat but no reply from seller,1
maganda xa kung sa maganda.. kaya lang na dismaya tlga aq.. kc ung enexpect ko na magagamit ko kahit walang kuryente hindi dn pala.. need pa dn nkacharge para magamit mo.. sana kung ano ung inorder un ung ibigay kc nagbabayad kmi ng tama.. ,4
right color ordered the actual quality sandals is a bit diffrent from the sandals they use for promotion. the right size was not delivered. i ordered 39 you sent 40. its for my wife's birthday sana pero hindi na nya masusuot dahil malaki sa paa nya... ,4
"sakto lang still hindi pa din nila inaayos pano hindi mag tapon yung pagka oil base sa dami ng nag coment dto na nttapon yung pagka oil base nya hindi pa din nila inaayos package. and den, yung shipment late na dapt 03/10 receive 03/11 na dumating, mabango naman ok",4
"cute siya. onting dents but its not that obvious. works good at first kaso nga lang, nung na lowbat, it didn't worked anymore kahit na icharge namin nang matagal or so. so apparently, mirror nalang siya. wala nang light and fan",4
di nagamit matagal dumatimg tas defective pa ang item. ayaw din mag refund ng seller. pag nag chat ka na ayaw gumana ng isang side mag sesend lang ng instruction. kahit naman sundin mo yung instructuin kung defective di talaga gagana. ,1
iba yung itsura nya sa personal size 28-29 yung size na na order ko pero maliit ang size,2
manipis n klase ng rubber .tpos dpa accurate mga sizes .dko xa mai rereccomend ..,1
0000 hindi kayo marunong sumunod sa kong ano ang order sa inyo.maling items na nga ang binigay niyo may damage pa sa ilalim yong 2000ml order ko yong dumating 1100ml sana sa susunod wag ganyan lalo na at pa order ko yan...,1
order ko color yellow dumating red nakakadismga lang,1
at first i thought may problem sa item kasi not working and manual is so small di ko masyado clearly makita ang instrucrions. nag chat ako sa seller thankfully mabilis naman respond and na guide ako to properly operate it. so far so good. i hope it will last long.,3
"mali po ng kulay yung bigay nyo, color gray po yung order ko",1
photos are not related but it comes to products okay naman. complete siya kaso nga lang may scratches at sira yung hawakan ng tubigan. i will request sana for refund pero hinayaan ko na since malalagyan pa naman ng water at hassle kase mag return. ,4
black / gold maluwang tapos tabingi,4
1st time pa lang i charge umosok na yung isa. ang isa nman lubog ang pindutan. 1 lang napakinabangan.,1
bad ang pretty ng color kaya inorder ko and akala k maganda rin quality kaso hindi pala. gumagana naman pero nag oautomatic magplay yung music at google kahit dko naman pinipindot,1
"don't buy at this shop. they're sending incomplete parcel and doesn't have a plan to give you a refund on the item that they never include on your package. sent them already pictures and videos, yet... thrice have been cancelled for just 15 pesos refund. simpleng manloloko tong shop ",1
"akala ko ok sya kasi gumagana naman sa simula. ngayon, 3 days pa lang ayaw na mag charge. sayang pera ko!! para sa anak ko to eh...sana mapalitan po",1
okay naman yung light niya pero i thought yung remote niya is 44 keys kasi nasa pic and wala naman sa description na 4keys lang pala then yung saksakan and remote na pinadala hindi siya nagwowork kaya nireplace ko ng old remote and adapter ko.,4
defective walang usok need refund wla kwenta ung product nio,1
"tsssk di naman beigi, light grey ipinadala sana sumunod naman kayo haya",1
hndi nagana yung fan.yung mga lights lang. grabe nakakhinayang ang mahal pa nman . chinarge ko na buong araw sa araw ayaw pa rin. chinarge ko nman overnight sa kuryente d parin naikot .sana nman chineck nyu dba bago nyu ibenta. karma strikes worst.. doble yung mawawala sa inyo,1
"seller pls i need a refund!!! sira yunv pinadala niyo sakin excited pa naman ako kasi alam kong magagamit ko to dahil sa sobrang alinsangan ng panahon, tapos sira ippapadala niyo sakinnn!! i do not recommend this shoppp! may pa free kayo para ano pampa lubag loob ng buyers? hindi",1
defective item yung net nya tabingi at di naistraight ganito ba talaga to? yung unan at foam maganda okay sana okay na sana kaso yung net nya may sira tabingi sana bago pinack chineck muna nakakadisappoint sobra,1
wala man lang po tumama sa order ko. sana pag wala na tanggalin na sa option. or magmessage kung okay lang ba ganitong design. layo sa pic.,1
ayoko talaga mag explain ng at least eighty (80) character. lalo na kapag di naman ganun ka commentable yung item. ano sasabohin ko? maganda yung pagkabasa ng wipes? hay nakuh.,4
"anong fragrance pag dating ng package yupi yung box.walang bubble wrap. next,defective yung item.ayaw umusok. nilakihan ko na yung butas wala talaga don't order here",1
naku sobrang light nmn pala ang panget pag nilagay mo sa kamay kala mo colorless lang na peke paku,1
thank you shoppee finally naka naibigay nio un gusto ko. at tamang tama talaga cia saken. dalawa un isa hnd na ako nka tiis sinoot kona kc happy ako. at don kua deleviery maraming salamat po. bait nio. snap marame pa tulad mo na mabait mg delevier. ingat po palage.,3
"yung mapupunta ka sa shop na walang kwenta! tngina sorry pero sobrang walang hiyang shop nato! 30pcs binili ko ipapadala 27pcs, 2 wrong item, 2 wrong color, 3 damage!! 3 kulang!! ang karma andyan lang yan, pasalamat ka na lang tamad ako mag return! si seller na walang kwenta",1
not bad nayupi ung box at wala sya bubble wrap buti nalang hindi nabasag yung salamin. .hindi din sya anti blue light at hindi masyado nagblablack sa araw. .para lng syang ordinary lens na may kulay konti. .pero na din para sa price nya. .salamat seller pa rin,4
"maganda naman pero wrong item pa di buyers beware of this seller, i ordered a 2 liter bottle as seen on the third pic pero pagdating ng order ibang tumbler ang pinadala nila, 1100 ml...so ayun nag order na lang ako sa iba... hindi din po nagreresponse itong seller",1
di ko pa nasubukan wala po spring nakasama..sana matugunan..yung lang..,2
"3/10 i'm disappointed! mahirap siyang icharge and di mo malaman kung nagchacharge ba siya. mabilis malowbat wala pang 2 or 3 mins. di na siya iilaw or di na gagana yung fan, pero i still give it a 5/10 because of the mirror and design.",1
cute ung case dahil cheap price sira ung binigay ni seller hindi ko alam kung maiinis ako or ewan pero sayang kc ngbayad ako ng tama tpos gnto mkukuha mo khit maliit n halaga pinghirapan prin un kitain sana wag nmn kau mg dayas mga buyer nio mging tapat kau,1
"i changed my rating kasi half of the pairs magkakaiba ng designs! maganda ang quality pero hindi tama ang pairs na pinadala sa akin! napansin na lang namin nung magsusukat na ang customer. unless the seller fixes this issue, i will not go back to my previous good rating.",1
07) departed at soc 3 station 12.22 ( ang tagal d2 grabe) delivered 12.23 tagal!,1
sira ung tumbler..sayang shipping fee..pa piso2 deal pa tas my damade pla ung item..tas yung shipping fee ang mhal.. sinayang q lng yung pera q....,1
"pwede na yung order ko, both pink. pero dumating e iba color. yung neck fan, may mga scratches and mahina hangin nya.",4
"light material ang support, hindi pwede sa ma-hangin pumabaliktad.",2
not good ang bilis maglowbat .. ndi man lang tumatagal ng 3-4 hours disappointed ako ..,1
i thought na makapal sya kaso super manipis. easy to tear. so sad.,1
bakit naman po nakalubog yung pindutan agad? nakaka disappoint. excited pa naman po ako tapos ganto,1
walang charger at strap yung isa.,4
"masasayang lang pera nyo dito..low quality and poor service,ung isa basag ung isa hnd tlga gumagana..hindi nag rereply ng maayos ung seller.400 peros ko nasayang lang.wag na kayong bumili dito..",1
black order ko pero kalahateng black kalahateng brown natanggap ko!,1
sobrang disqppointed dko. di naman pala rechargeable usb cord operated lang sya. even sa lalagyan ng batter jusko wala naman lagayan ng battery.,1
basag po sya tapos ..sira ung tunong nya..kla ko makakamura ako mapakikinabangan ko ..first time kong na dissapoint sa shoppe,1
okay naman sya nung una pero di na ma charge na low bat sya nung pangalawang araw pakatapos ko makuha kaya yun i chacharge ko sana kaso di sya na chacharge sayang pera 2 days lang napakinabangan first time ko po mag bigay ng low rate,1
kala ko lahat is good product pero kau bahala kong bibili kau,1
"dumating na ganyan kahit maganda pala pag kakabalot ganyan parin partida po naka bubble wrap pa yan ha,,, grabe so disappointed po hindi ko maicharge dahil damage sa may pin ng charger satisfied naman sa hangin ng pero bat ganyan may damage na dumating",1
kaso di pantay hays expectation vs reality.,1
may sira ang face shield pero ang iba namang naorder ko ay okay lang,4
i want wine red not white. kaloka naman po.,1
"nakakadisappoint! puro reject. ang daming sira yung tape yung iba wala, yung iba isa lang. nag reach out ako kay seller pero di sila nagrerespond",1
dumatingnpo ang item na hindi nagfunction. very disappointed po talaga..first time po na naka order dito sa shop na ito....kaso po.... sira po ung pinadala sa akin sana po sira ang ebebenta niyo..... sayang po ang pera,1
